,Unnamed: 0,Source language,Translation 1,Translation 2,Translation 3,Translation 4,Translation 5
241,241,∀ x1 ∃ x2 Prime ( x2 ),"for all x1 , there is an element x2 such that x2 is a prime",0,0,0,0
242,242,"∃ x1 ( ∀ x2 BackOf ( a , a ) ∨ ∀ x3 Dodec ( x3 ) )","there is an element x1 such that for all x2 , a is in back of itself or for all x3 , x3 is a dodecahedron",0,0,0,0
243,243,∀ x1 ( ( Dodec ( x1 ) ∨ Cube ( x1 ) ) ∨ ¬ Student ( a ) ),"for all x1 , x1 is a dodecahedron , x1 is a cube or a is not a student",0,0,0,0
244,244,"¬ ¬ ( Even ( a ) ∨ BackOf ( b , a ) )",it is not the case that it is not the case that a is even or b is in back of a,0,0,0,0
245,245,"( Large ( a ) ∧ ( Cube ( a ) ∨ Medium ( a ) ) ) → ∀ x1 ∀ x2 BackOf ( x2 , a )","if all these hold : \item a is large \item a is a cube or a is medium , then for all x1 , for all x2 , x2 is in back of a",0,0,0,0
246,246,∀ x1 ¬ ∀ x1 Tet ( a ),"for all x1 , it is not the case that for all x1 , a is a tetrahedron",0,0,0,0
247,247,"¬ ∃ x1 ∀ x2 LeftOf ( a , x2 )","it is not the case that there is an element x1 such that for all x2 , a is to the left of x2",0,0,0,0
248,248,∀ x1 ∀ x2 Medium ( x1 ) ∧ ( ∀ x2 Cube ( x2 ) → ( Even ( a ) ∧ Large ( a ) ) ),"all these hold : \item for all x1 , for all x2 , x1 is medium \item if for all x2 , x2 is a cube , then a is even and large",0,0,0,0
249,249,"( ∃ x1 Medium ( a ) ∧ ¬ Larger ( a , a ) ) ∧ Even ( a )","there is an element x1 such that a is medium , a is not larger than a and a is even",0,0,0,0
250,250,"∃ x1 ∀ x2 Pet ( x2 ) ∨ ( ( Small ( a ) → Smaller ( a , a ) ) ∨ ( Tet ( b ) ∨ Larger ( b , c ) ) )","at least one of these holds : \item there is an element x1 such that for all x2 , x2 is a pet , if a is small , then a is smaller than itself , b is a tetrahedron \item b is larger than c",0,0,0,0
251,251,"∀ x1 ( ( LeftOf ( x1 , a ) → Adjoins ( x1 , x1 ) ) ∨ ∃ x1 FrontOf ( b , b ) )","for all x1 , at least one of these holds : \item if x1 is to the left of a , then x1 is adjacent to itself \item there is an element x1 such that b is in front of itself",0,0,0,0
252,252,"∀ x1 ∃ x2 ( Large ( x1 ) ∧ RightOf ( x1 , x1 ) )","for all x1 , there is an element x2 such that x1 is large and x1 is to the right of itself",0,0,0,0
253,253,"∃ x1 ∃ x1 Pet ( a ) ∨ ( Even ( b ) ∧ ( Even ( b ) ∧ SameSize ( c , a ) ) )","at least one of these holds : \item there is an element x1 such that there is an element x1 such that a is a pet \item b is even , b is even and c is of the same size as a",0,0,0,0
254,254,"( ¬ Pet ( a ) ∧ ¬ Tet ( b ) ) ∧ ( ∃ x1 BackOf ( x1 , x1 ) ∧ ¬ Pet ( a ) )","a is not a pet , b is not a tetrahedron , there is an element x1 such that x1 is in back of itself and a is not a pet",0,0,0,0
255,255,"( Medium ( a ) → ∃ x1 Even ( b ) ) ∧ LeftOf ( a , a )","all these hold : \item if a is medium , then there is an element x1 such that b is even \item a is to the left of itself",0,0,0,0
256,256,"¬ ( ( Even ( a ) → Large ( a ) ) ∧ ( SameSize ( a , a ) → SameCol ( a , b ) ) )","it is not the case that all these hold : \item if a is even , then a is large \item if a is of the same size as itself , then a is in the same column as b",0,0,0,0
257,257,"¬ Larger ( a , a ) ∧ ( ( LeftOf ( a , b ) ∨ Tet ( a ) ) ∨ ∀ x1 Medium ( x1 ) )","all these hold : \item a is not larger than a \item a is to the left of b , a is a tetrahedron or for all x1 , x1 is medium",0,0,0,0
258,258,"¬ ( ¬ SameRow ( a , a ) ∧ ¬ Adjoins ( b , c ) )",it is not the case that a is not in the same row as a and b is not adjacent to c,0,0,0,0
259,259,"¬ ∃ x1 ∃ x2 RightOf ( x2 , x1 )",it is not the case that there is an element x1 such that there is an element x2 such that x2 is to the right of x1,0,0,0,0
260,260,∀ x1 ( ¬ Medium ( x1 ) ∧ ( Prime ( x1 ) ∨ Person ( x1 ) ) ),"for all x1 , all these hold : \item x1 is not medium \item x1 is a prime or x1 is a person",0,0,0,0
261,261,"( ( Smaller ( a , b ) ∧ Prime ( b ) ) → Tet ( b ) ) → ¬ ( Large ( c ) ∧ Cube ( c ) )","if if a is smaller than b and b is a prime , then b is a tetrahedron , then it is not the case that c is large and c is a cube",0,0,0,0
262,262,∀ x1 ∀ x1 Tet ( a ) ∨ Medium ( a ),"for all x1 , for all x1 , a is a tetrahedron or a is medium",0,0,0,0
263,263,Small ( a ) ∧ Tet ( b ),a is small and b is a tetrahedron,0,0,0,0
264,264,∃ x1 ∃ x1 Medium ( a ) ∧ Small ( a ),there is an element x1 such that there is an element x1 such that a is medium and a is small,0,0,0,0
265,265,"∃ x1 ( Cube ( x1 ) ∧ Adjoins ( x1 , a ) ) ∧ ∃ x2 ( Larger ( a , a ) → BackOf ( a , a ) )","some cube is adjacent to a and there is an element x2 such that if a is larger than itself , then a is in back of itself",0,0,0,0
266,266,∃ x1 ∃ x1 ∀ x2 Student ( a ),"there is an element x1 such that there is an element x1 such that for all x2 , a is a student",0,0,0,0
267,267,¬ Medium ( a ) ∧ ¬ ( Medium ( a ) → Prime ( a ) ),"a is not medium and it is not the case that if a is medium , then a is a prime",0,0,0,0
268,268,∃ x1 ∃ x2 ( Tet ( x1 ) ∧ Even ( x1 ) ),there is an element x1 such that there is an element x2 such that x1 is a tetrahedron and x1 is even,0,0,0,0
269,269,"¬ ( Small ( a ) ∧ Dodec ( a ) ) ∨ ( ¬ Adjoins ( b , b ) ∧ ∀ x1 Student ( a ) )","at least one of these holds : \item it is not the case that a is small and a is a dodecahedron \item b is not adjacent to b and for all x1 , a is a student",0,0,0,0
270,270,"Person ( a ) ∧ ∀ x1 ∀ x1 SameShape ( x1 , x1 )","a is a person and for all x1 , for all x1 , x1 is of the same shape as itself",0,0,0,0
271,271,"¬ ( ( Prime ( a ) ∨ SameRow ( b , b ) ) ∨ ( Small ( a ) ∨ Dodec ( a ) ) )","it is not the case that a is a prime , b is in the same row as itself , a is small or a is a dodecahedron",0,0,0,0
272,272,"∃ x1 ( FrontOf ( a , x1 ) ∧ Large ( a ) ) ∨ Adjoins ( a , b )",there is an element x1 such that a is in front of x1 and large or a is adjacent to b,0,0,0,0
273,273,∃ x1 ∀ x1 ( Medium ( a ) → Large ( a ) ),"there is an element x1 such that for all x1 , if a is medium , then a is large",0,0,0,0
274,274,"∃ x1 Tet ( a ) → ∀ x1 ( Medium ( a ) → SameSize ( b , c ) )","if there is an element x1 such that a is a tetrahedron , then for all x1 , if a is medium , then b is of the same size as c",0,0,0,0
275,275,"∃ x1 ∃ x1 ( Smaller ( x1 , x1 ) ∧ Medium ( x1 ) )",there is an element x1 such that there is an element x1 such that x1 is smaller than itself and x1 is medium,0,0,0,0
276,276,¬ ( ( Pet ( a ) → Large ( a ) ) ∧ ∀ x1 Medium ( b ) ),"it is not the case that all these hold : \item if a is a pet , then a is large \item for all x1 , b is medium",0,0,0,0
277,277,"∀ x1 ( ∃ x1 SameRow ( a , a ) → ¬ Small ( x1 ) )","for all x1 , if there is an element x1 such that a is in the same row as itself , then x1 is not small",0,0,0,0
278,278,"( ¬ SameRow ( a , a ) ∧ ¬ Student ( b ) ) ∧ ( ¬ Large ( c ) ∧ Large ( d ) )","a is not in the same row as a , b is not a student , c is not large and d is large",0,0,0,0
279,279,"∀ x1 ∃ x1 ( Cube ( a ) → LeftOf ( a , a ) )","for all x1 , there is an element x1 such that if a is a cube , then a is to the left of itself",0,0,0,0
280,280,∀ x1 ∃ x1 Large ( a ) → ( ( Large ( b ) ∨ Medium ( b ) ) ∨ ∃ x2 Large ( x2 ) ),"if for all x1 , there is an element x1 such that a is large , then b is large , b is medium or there is an element x2 such that x2 is large",0,0,0,0
281,281,"∃ x1 ∃ x2 Medium ( x2 ) → ( ( Small ( a ) ∧ Cube ( a ) ) ∨ ( Person ( b ) ∨ LeftOf ( b , b ) ) )","if there is an element x1 such that there is an element x2 such that x2 is medium , then at least one of these holds : \item a is small and a is a cube , b is a person \item b is to the left of itself",0,0,0,0
282,282,( ( Student ( a ) ∧ Even ( a ) ) → ¬ Even ( a ) ) ∨ ¬ ∀ x1 Person ( x1 ),"at least one of these holds : \item if a is a student and a is even , then a is not even \item it is not the case that for all x1 , x1 is a person",0,0,0,0
283,283,"∃ x1 ( ( SameSize ( a , x1 ) → Large ( x1 ) ) → ( Person ( a ) ∨ Dodec ( x1 ) ) )","there is an element x1 such that if if a is of the same size as x1 , then x1 is large , then a is a person or x1 is a dodecahedron",0,0,0,0
284,284,"∃ x1 LeftOf ( a , a )",there is an element x1 such that a is to the left of itself,0,0,0,0
285,285,¬ ( ¬ Even ( a ) ∨ ( Pet ( a ) ∨ Even ( b ) ) ),"it is not the case that a is not even , a is a pet or b is even",0,0,0,0
286,286,¬ ¬ ( Student ( a ) ∨ Small ( a ) ),it is not the case that it is not the case that a is a student or a is small,0,0,0,0
287,287,¬ ∀ x1 ∀ x2 Student ( x1 ),"it is not the case that for all x1 , for all x2 , x1 is a student",0,0,0,0
288,288,"∀ x1 SameCol ( x1 , x1 )","for all x1 , x1 is in the same column as itself",0,0,0,0
289,289,"∃ x1 FrontOf ( a , x1 )",there is an element x1 such that a is in front of x1,0,0,0,0
290,290,∃ x1 ∃ x2 ( Pet ( x1 ) → Even ( a ) ),"there is an element x1 such that there is an element x2 such that if x1 is a pet , then a is even",0,0,0,0
291,291,"Large ( a ) ∧ ( ∀ x1 Person ( x1 ) ∨ ∃ x1 Adjoins ( a , x1 ) )","all these hold : \item a is large \item for all x1 , x1 is a person or there is an element x1 such that a is adjacent to x1",0,0,0,0
292,292,"∀ x1 SameCol ( x1 , a ) ∧ ( ∃ x1 Even ( a ) → ( Medium ( b ) ∨ Student ( a ) ) )","all these hold : \item for all x1 , x1 is in the same column as a \item if there is an element x1 such that a is even , then b is medium or a is a student",0,0,0,0
293,293,"( ∃ x1 Even ( a ) → ∃ x1 Small ( a ) ) ∨ Smaller ( a , b )","at least one of these holds : \item if there is an element x1 such that a is even , then there is an element x1 such that a is small \item a is smaller than b",0,0,0,0
294,294,( ( Even ( a ) ∧ Prime ( b ) ) ∨ Prime ( c ) ) ∧ ( ∃ x1 Person ( c ) ∨ ∀ x1 Prime ( x1 ) ),"all these hold : \item at least one of these holds : \item a is even and b is a prime \item c is a prime \item there is an element x1 such that c is a person or for all x1 , x1 is a prime",0,0,0,0
295,295,"¬ ( ( SameCol ( a , b ) ∨ Dodec ( a ) ) → ( Cube ( c ) ∨ BackOf ( c , c ) ) )","it is not the case that if a is in the same column as b or a is a dodecahedron , then c is a cube or c is in back of itself",0,0,0,0
296,296,¬ ( Person ( a ) ∨ Large ( a ) ) ∧ ∀ x1 ¬ Large ( a ),"it is not the case that a is a person or a is large and for all x1 , a is not large",0,0,0,0
297,297,"Student ( a ) → SameShape ( b , b )","if a is a student , then b is of the same shape as itself",0,0,0,0
298,298,∀ x1 ( Medium ( a ) → Even ( b ) ) ∧ ∃ x1 ¬ Medium ( x1 ),"for all x1 , if a is medium , then b is even and there is an element x1 such that x1 is not medium",0,0,0,0
299,299,"∃ x1 ¬ Dodec ( a ) ∨ ∃ x1 ( Even ( x1 ) ∧ SameCol ( b , a ) )",there is an element x1 such that a is not a dodecahedron or there is an element x1 such that x1 is even and b is in the same column as a,0,0,0,0
300,300,∃ x1 ∃ x1 Medium ( x1 ) ∨ ∀ x2 ( Prime ( a ) ∧ Even ( a ) ),"there is an element x1 such that there is an element x1 such that x1 is medium or for all x2 , a is a prime and a is even",0,0,0,0
301,301,"∃ x1 ( ¬ RightOf ( a , a ) ∨ ∀ x1 BackOf ( a , x1 ) )","there is an element x1 such that a is not to the right of a or for all x1 , a is in back of x1",0,0,0,0
302,302,∀ x1 ( ( Medium ( x1 ) ∨ Student ( x1 ) ) → ∃ x1 Pet ( x1 ) ),"for all x1 , if x1 is medium or x1 is a student , then there is an element x1 such that x1 is a pet",0,0,0,0
303,303,"( ( Larger ( a , b ) ∧ Even ( c ) ) ∨ ( SameRow ( b , c ) → SameCol ( d , c ) ) ) ∨ Large ( c )","at least one of these holds : \item a is larger than b and c is even , if b is in the same row as c , then d is in the same column as c \item c is large",0,0,0,0
304,304,"∃ x1 ( ( SameRow ( x1 , x1 ) → Cube ( x1 ) ) ∧ ∃ x1 SameCol ( a , a ) )","there is an element x1 such that all these hold : \item if x1 is in the same row as itself , then x1 is a cube \item there is an element x1 such that a is in the same column as itself",0,0,0,0
305,305,"∀ x1 SameRow ( a , x1 )","for all x1 , a is in the same row as x1",0,0,0,0
306,306,"∃ x1 ( SameShape ( x1 , a ) → Large ( a ) ) ∨ ∃ x2 RightOf ( x2 , x2 )","there is an element x1 such that if x1 is of the same shape as a , then a is large or there is an element x2 such that x2 is to the right of itself",0,0,0,0
307,307,"∀ x1 ¬ ∀ x1 RightOf ( x1 , a )","for all x1 , it is not the case that for all x1 , x1 is to the right of a",0,0,0,0
308,308,¬ ( ∀ x1 Dodec ( a ) → Pet ( b ) ),"it is not the case that if for all x1 , a is a dodecahedron , then b is a pet",0,0,0,0
309,309,"( ( Small ( a ) ∧ Pet ( b ) ) ∧ ¬ FrontOf ( a , c ) ) ∨ ∃ x1 SameCol ( x1 , b )","at least one of these holds : \item a is small , b is a pet and a is not in front of c \item there is an element x1 such that x1 is in the same column as b",0,0,0,0
310,310,¬ ( ( Medium ( a ) ∨ Small ( b ) ) ∧ ( Large ( c ) → Small ( c ) ) ),"it is not the case that all these hold : \item a is medium or b is small \item if c is large , then c is small",0,0,0,0
311,311,"¬ ∀ x1 ( Smaller ( x1 , a ) → Dodec ( x1 ) )","it is not the case that for all x1 , if x1 is smaller than a , then x1 is a dodecahedron",0,0,0,0
312,312,∃ x1 ¬ ∀ x2 Large ( a ),"there is an element x1 such that it is not the case that for all x2 , a is large",0,0,0,0
313,313,"¬ ( FrontOf ( a , a ) ∧ Pet ( b ) ) ∨ ∃ x1 ( SameRow ( x1 , x1 ) → Student ( x1 ) )","it is not the case that a is in front of itself and b is a pet or there is an element x1 such that if x1 is in the same row as itself , then x1 is a student",0,0,0,0
314,314,¬ ( ¬ Pet ( a ) ∨ Small ( b ) ),it is not the case that a is not a pet or b is small,0,0,0,0
315,315,"¬ ( ( Smaller ( a , a ) → SameRow ( b , a ) ) ∧ ( LeftOf ( c , b ) → Cube ( a ) ) )","it is not the case that all these hold : \item if a is smaller than itself , then b is in the same row as a \item if c is to the left of b , then a is a cube",0,0,0,0
316,316,"¬ ( ∃ x1 Dodec ( a ) ∨ ∃ x2 LeftOf ( a , b ) )",it is not the case that there is an element x1 such that a is a dodecahedron or there is an element x2 such that a is to the left of b,0,0,0,0
317,317,Small ( a ) ∧ ( Small ( a ) ∧ Tet ( b ) ),"a is small , a is small and b is a tetrahedron",0,0,0,0
318,318,¬ ∀ x1 ∃ x2 Person ( x2 ),"it is not the case that for all x1 , there is an element x2 such that x2 is a person",0,0,0,0
319,319,∃ x1 ¬ ¬ Person ( a ),there is an element x1 such that it is not the case that a is not a person,0,0,0,0
320,320,∀ x1 ∃ x2 Medium ( x1 ) ∨ Student ( a ),"for all x1 , there is an element x2 such that x1 is medium or a is a student",0,0,0,0
321,321,"∃ x1 SameShape ( x1 , a ) → ¬ ( Even ( b ) → Student ( a ) )","if there is an element x1 such that x1 is of the same shape as a , then it is not the case that if b is even , then a is a student",0,0,0,0
322,322,"¬ ( SameRow ( a , b ) ∧ ( Larger ( c , b ) → Medium ( b ) ) )","it is not the case that all these hold : \item a is in the same row as b \item if c is larger than b , then b is medium",0,0,0,0
323,323,"∀ x1 Adjoins ( x1 , a )","for all x1 , x1 is adjacent to a",0,0,0,0
324,324,∀ x1 ∀ x1 Dodec ( x1 ) → ∀ x2 Tet ( x2 ),"if for all x1 , for all x1 , x1 is a dodecahedron , then for all x2 , x2 is a tetrahedron",0,0,0,0
325,325,"∃ x1 ( Small ( a ) ∧ SameRow ( x1 , b ) ) ∨ ( ∃ x1 Small ( c ) ∧ ( Even ( c ) ∨ Large ( c ) ) )",at least one of these holds : \item there is an element x1 such that a is small and x1 is in the same row as b \item there is an element x1 such that c is small and c is even or large,0,0,0,0
326,326,¬ ¬ Even ( a ) ∧ ( ( Small ( a ) → Even ( b ) ) → ( Large ( a ) ∨ Even ( c ) ) ),"all these hold : \item it is not the case that a is not even \item if if a is small , then b is even , then a is large or c is even",0,0,0,0
327,327,∀ x1 ( ∀ x1 Cube ( a ) ∧ Large ( x1 ) ),"for all x1 , for all x1 , a is a cube and x1 is large",0,0,0,0
328,328,Person ( a ) → ∃ x1 ( Small ( x1 ) → Cube ( b ) ),"if a is a person , then there is an element x1 such that if x1 is small , then b is a cube",0,0,0,0
329,329,"∃ x1 ( Small ( x1 ) ∧ Small ( x1 ) ) → RightOf ( a , a )","if there is an element x1 such that x1 is small and small , then a is to the right of itself",0,0,0,0
330,330,¬ ¬ ( Pet ( a ) ∨ Small ( a ) ),it is not the case that it is not the case that a is a pet or a is small,0,0,0,0
331,331,"∀ x1 ( SameSize ( x1 , x1 ) → Smaller ( a , a ) ) ∧ ¬ ∃ x1 SameCol ( b , c )","for all x1 , if x1 is of the same size as itself , then a is smaller than itself and it is not the case that there is an element x1 such that b is in the same column as c",0,0,0,0
332,332,"( ( Pet ( a ) ∧ LeftOf ( b , b ) ) ∧ Prime ( a ) ) ∨ ∃ x1 ( SameCol ( a , x1 ) → Small ( x1 ) )","at least one of these holds : \item a is a pet , b is to the left of itself and a is a prime \item there is an element x1 such that if a is in the same column as x1 , then x1 is small",0,0,0,0
333,333,∃ x1 ∀ x1 ∀ x2 Cube ( a ),"there is an element x1 such that for all x1 , for all x2 , a is a cube",0,0,0,0
334,334,"∀ x1 ¬ Even ( a ) ∧ ( ( SameRow ( b , a ) ∧ Medium ( a ) ) → ∀ x2 Small ( x2 ) )","all these hold : \item for all x1 , a is not even \item if b is in the same row as a and a is medium , then for all x2 , x2 is small",0,0,0,0
335,335,"∃ x1 ∀ x1 ( FrontOf ( x1 , a ) ∧ Smaller ( x1 , a ) )","there is an element x1 such that for all x1 , x1 is in front of a and smaller than a",0,0,0,0
336,336,"¬ ( ¬ Person ( a ) ∨ ¬ SameShape ( b , b ) )",it is not the case that a is not a person or b is not of the same shape as b,0,0,0,0
337,337,"( ∃ x1 Tet ( a ) ∧ ( Prime ( a ) → Medium ( b ) ) ) → ∀ x2 ( Adjoins ( c , x2 ) → Dodec ( c ) )","if all these hold : \item there is an element x1 such that a is a tetrahedron \item if a is a prime , then b is medium , then for all x2 , if c is adjacent to x2 , then c is a dodecahedron",0,0,0,0
338,338,"∃ x1 ¬ ( Prime ( a ) → Larger ( x1 , x1 ) )","there is an element x1 such that it is not the case that if a is a prime , then x1 is larger than itself",0,0,0,0
339,339,"¬ ( ( Smaller ( a , b ) → Small ( c ) ) ∨ ∀ x1 Tet ( c ) )","it is not the case that at least one of these holds : \item if a is smaller than b , then c is small \item for all x1 , c is a tetrahedron",0,0,0,0
340,340,¬ ¬ ∀ x1 Person ( x1 ),"it is not the case that it is not the case that for all x1 , x1 is a person",0,0,0,0
341,341,∃ x1 ¬ ( Medium ( x1 ) ∧ Even ( a ) ),there is an element x1 such that it is not the case that x1 is medium and a is even,0,0,0,0
342,342,∃ x1 ¬ Even ( x1 ) ∨ ¬ ∃ x2 Pet ( x2 ),there is an element x1 such that x1 is not even or it is not the case that there is an element x2 such that x2 is a pet,0,0,0,0
343,343,∃ x1 ( ( Person ( a ) → Medium ( x1 ) ) ∧ ( Small ( a ) ∧ Even ( b ) ) ),"there is an element x1 such that all these hold : \item if a is a person , then x1 is medium , a is small \item b is even",0,0,0,0
344,344,Prime ( a ) ∨ ∀ x1 ∃ x2 Large ( a ),"a is a prime or for all x1 , there is an element x2 such that a is large",0,0,0,0
345,345,( ( Cube ( a ) ∧ Even ( a ) ) ∧ ( Medium ( b ) ∧ Student ( b ) ) ) ∧ Even ( b ),"a is a cube , a is even , b is medium , b is a student and b is even",0,0,0,0
346,346,( Tet ( a ) → ∃ x1 Small ( b ) ) ∧ Medium ( a ),"all these hold : \item if a is a tetrahedron , then there is an element x1 such that b is small \item a is medium",0,0,0,0
347,347,"∀ x1 ( Small ( x1 ) → Cube ( a ) ) ∨ ( ( SameShape ( a , b ) ∨ Student ( c ) ) ∧ Even ( b ) )","for all x1 , if x1 is small , then a is a cube or all these hold : \item a is of the same shape as b or c is a student \item b is even",0,0,0,0
348,348,"∃ x1 ( ∀ x1 Person ( x1 ) ∨ ( RightOf ( a , x1 ) → Prime ( b ) ) )","there is an element x1 such that at least one of these holds : \item for all x1 , x1 is a person \item if a is to the right of x1 , then b is a prime",0,0,0,0
349,349,"( ∃ x1 Medium ( a ) ∨ ( Student ( a ) ∨ SameSize ( b , c ) ) ) ∧ ∀ x2 ¬ SameSize ( c , x2 )","all these hold : \item there is an element x1 such that a is medium , a is a student or b is of the same size as c \item for all x2 , c is not of the same size as x2",0,0,0,0
350,350,( ∀ x1 Small ( a ) → Even ( b ) ) → ( ( Large ( a ) ∨ Large ( c ) ) → ( Pet ( a ) ∧ Medium ( b ) ) ),"if if for all x1 , a is small , then b is even , then if a or c is large , then a is a pet and b is medium",0,0,0,0
351,351,"( ∀ x1 Smaller ( a , a ) → ( SameRow ( b , c ) ∧ Prime ( c ) ) ) → ¬ ( Prime ( d ) → Small ( e ) )","if if for all x1 , a is smaller than itself , then b is in the same row as c and c is a prime , then it is not the case that if d is a prime , then e is small",0,0,0,0
352,352,"¬ ( ( Student ( a ) → RightOf ( b , a ) ) → ( Cube ( b ) ∨ Even ( c ) ) )","it is not the case that if if a is a student , then b is to the right of a , then b is a cube or c is even",0,0,0,0
353,353,( ∀ x1 Cube ( x1 ) → ¬ Even ( a ) ) → ( ∀ x2 Student ( x2 ) ∧ ( Cube ( a ) → Pet ( a ) ) ),"if if for all x1 , x1 is a cube , then a is not even , then all these hold : \item for all x2 , x2 is a student \item if a is a cube , then a is a pet",0,0,0,0
354,354,Pet ( a ) ∧ ( ( Small ( b ) ∧ Small ( a ) ) → ( Dodec ( c ) → Even ( a ) ) ),"all these hold : \item a is a pet \item if b and a are small , then if c is a dodecahedron , then a is even",0,0,0,0
355,355,"¬ ( Small ( a ) ∨ ( RightOf ( b , c ) → SameSize ( a , b ) ) )","it is not the case that at least one of these holds : \item a is small \item if b is to the right of c , then a is of the same size as b",0,0,0,0
356,356,"¬ ( ( SameSize ( a , a ) → Cube ( a ) ) ∧ ∃ x1 Person ( x1 ) )","it is not the case that all these hold : \item if a is of the same size as itself , then a is a cube \item there is an element x1 such that x1 is a person",0,0,0,0
357,357,∃ x1 ∃ x1 ( Pet ( x1 ) ∨ Tet ( x1 ) ),there is an element x1 such that there is an element x1 such that x1 is a pet or x1 is a tetrahedron,0,0,0,0
358,358,"¬ ( ( FrontOf ( a , b ) ∨ BackOf ( b , b ) ) ∧ ( FrontOf ( a , a ) ∨ Small ( a ) ) )",it is not the case that all these hold : \item a is in front of b or b is in back of itself \item a is in front of itself or a is small,0,0,0,0
359,359,"( RightOf ( a , b ) ∧ Smaller ( b , b ) ) ∧ ∃ x1 ∀ x2 Tet ( x2 )","a is to the right of b , b is smaller than itself and there is an element x1 such that for all x2 , x2 is a tetrahedron",0,0,0,0
360,360,"¬ ∀ x1 Small ( x1 ) ∨ ( Prime ( a ) ∨ ¬ BackOf ( a , b ) )","it is not the case that for all x1 , x1 is small , a is a prime or a is not in back of b",0,0,0,0
361,361,Small ( a ) → ( ¬ Person ( a ) ∨ ( Medium ( b ) ∨ Prime ( c ) ) ),"if a is small , then a is not a person , b is medium or c is a prime",0,0,0,0
362,362,"∀ x1 Student ( x1 ) ∨ ( ∃ x1 Pet ( x1 ) ∧ ∃ x1 SameCol ( x1 , a ) )","at least one of these holds : \item for all x1 , x1 is a student \item there is an element x1 such that x1 is a pet and there is an element x1 such that x1 is in the same column as a",0,0,0,0
363,363,"∀ x1 ∀ x1 SameSize ( a , x1 ) → ∃ x2 ¬ Person ( x2 )","if for all x1 , for all x1 , a is of the same size as x1 , then there is an element x2 such that x2 is not a person",0,0,0,0
364,364,∀ x1 ( ∃ x2 Even ( a ) → ¬ Medium ( a ) ),"for all x1 , if there is an element x2 such that a is even , then a is not medium",0,0,0,0
365,365,"¬ ∀ x1 SameSize ( a , a ) ∨ ( ∃ x2 Large ( x2 ) ∧ ( Person ( b ) ∧ Student ( b ) ) )","at least one of these holds : \item it is not the case that for all x1 , a is of the same size as itself \item there is an element x2 such that x2 is large , b is a person and b is a student",0,0,0,0
366,366,"Even ( a ) ∧ ¬ ( RightOf ( b , b ) → Tet ( c ) )","a is even and it is not the case that if b is to the right of itself , then c is a tetrahedron",0,0,0,0
367,367,¬ ∃ x1 ( Small ( a ) ∨ Small ( a ) ),it is not the case that there is an element x1 such that a is small or small,0,0,0,0
368,368,"Tet ( a ) ∨ ( ∀ x1 Large ( a ) ∨ ( FrontOf ( a , a ) ∧ Small ( b ) ) )","at least one of these holds : \item a is a tetrahedron , for all x1 , a is large \item a is in front of itself and b is small",0,0,0,0
369,369,"( ¬ SameShape ( a , b ) ∨ Smaller ( b , b ) ) → ( ¬ Medium ( c ) ∧ ¬ Cube ( b ) )","if a is not of the same shape as b or b is smaller than itself , then c is not medium and b is not a cube",0,0,0,0
370,370,∃ x1 ( ∃ x1 Large ( x1 ) → ∀ x2 Student ( a ) ),"there is an element x1 such that if there is an element x1 such that x1 is large , then for all x2 , a is a student",0,0,0,0
371,371,∃ x1 ∀ x1 ∀ x1 Cube ( a ),"there is an element x1 such that for all x1 , for all x1 , a is a cube",0,0,0,0
372,372,"∃ x1 ∀ x2 ( Adjoins ( a , b ) ∧ Even ( x1 ) )","there is an element x1 such that for all x2 , a is adjacent to b and x1 is even",0,0,0,0
373,373,"∃ x1 ∃ x1 LeftOf ( x1 , x1 ) ∧ ( Adjoins ( a , b ) ∨ ( Cube ( a ) → Cube ( c ) ) )","there is an element x1 such that there is an element x1 such that x1 is to the left of itself and at least one of these holds : \item a is adjacent to b \item if a is a cube , then c is a cube",0,0,0,0
374,374,¬ ( ∀ x1 Cube ( x1 ) → ∀ x1 Large ( x1 ) ),"it is not the case that if for all x1 , x1 is a cube , then for all x1 , x1 is large",0,0,0,0
375,375,¬ ( Pet ( a ) ∧ ∃ x1 Student ( a ) ),it is not the case that a is a pet and there is an element x1 such that a is a student,0,0,0,0
376,376,"¬ ( Smaller ( a , a ) ∧ Small ( a ) ) → ( ¬ Dodec ( a ) → Student ( b ) )","if it is not the case that a is smaller than itself and a is small , then if a is not a dodecahedron , then b is a student",0,0,0,0
377,377,"( ( Prime ( a ) → Even ( b ) ) ∧ Dodec ( b ) ) → ∀ x1 ( Small ( x1 ) ∧ BackOf ( x1 , c ) )","if all these hold : \item if a is a prime , then b is even \item b is a dodecahedron , then for all x1 , x1 is small and in back of c",0,0,0,0
378,378,"∃ x1 ∃ x1 ¬ SameCol ( a , a )",there is an element x1 such that there is an element x1 such that a is not in the same column as a,0,0,0,0
379,379,"( ( Medium ( a ) ∨ BackOf ( a , b ) ) ∧ ( RightOf ( b , a ) → Small ( c ) ) ) ∨ Large ( c )","all these hold : \item a is medium or in back of b \item if b is to the right of a , then c is small or c is large",0,0,0,0
380,380,∃ x1 ( Even ( x1 ) → Prime ( x1 ) ) ∨ ( ( Even ( a ) ∨ Dodec ( b ) ) → ∀ x2 Dodec ( x2 ) ),"at least one of these holds : \item there is an element x1 such that if x1 is even , then x1 is a prime \item if a is even or b is a dodecahedron , then for all x2 , x2 is a dodecahedron",0,0,0,0
